strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
FCF_P_qb0of3__MOM_qb2of3__None__v0,MOM_qb2,FCF_P_qb0,0.19067923398335362,0.1709149143504185,0.019764319632935123,-0.5274653244983838,0.5113550560492537,178.00641025641025,True,
FCF_P_qb2of3__MOM_qb2of3__None__v0,MOM_qb2,FCF_P_qb2,0.1884588700221288,0.1709149143504185,0.0175439556717103,-0.5797520949677883,0.5525809862539652,208.06730769230768,True,
MOM_qb2of3__FCF_OI_qb0of3__None__v0,MOM_qb2,FCF_OI_qb0,0.18642498879738945,0.1709149143504185,0.015510074446970945,-0.5235797360820901,0.5132818708139403,182.46153846153845,True,
OCF_E_qb0of3__MOM_qb2of3__None__v0,MOM_qb2,OCF_E_qb0,0.18478941303192276,0.1709149143504185,0.013874498681504255,-0.524900268245768,0.5095476820819016,185.42307692307693,True,
P_IC_qb1of3__FCF_P_qb0of3__None__v0,P_IC_qb1,FCF_P_qb0,0.1841926546751993,0.17236760960399167,0.01182504507120763,-0.5282846517075215,0.5566030262219758,189.49358974358975,True,
MOM_qb2of3__ROE_qb2of3__None__v0,MOM_qb2,ROE_qb2,0.1820949464447268,0.1709149143504185,0.01118003209430829,-0.4969970672162243,0.5478703654590781,208.40384615384616,True,
CROIC_qb0of3__MOM_qb2of3__None__v0,MOM_qb2,CROIC_qb0,0.18204216443586496,0.1709149143504185,0.01112725008544646,-0.5236169865104391,0.5099518003969379,184.5352564102564,True,
P_IC_qb1of3__ROIC_qb2of3__None__v0,P_IC_qb1,ROIC_qb2,0.17558081629692945,0.17236760960399167,0.0032132066929377867,-0.49294766615943897,0.5733260553129549,212.875,True,
EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__None__v0,EV_S_qb1,NETDEBT_EBITDA_qb2,0.1753996524369359,0.16184177890453855,0.013557873532397346,-0.5865031118540363,0.5837484433374844,169.00320512820514,True,
P_IC_qb1of3__None__None__v0,P_IC_qb1,（空集合）,0.17236760960399167,0.17236760960399167,0.0,-0.5257768843965398,0.5760236620759774,587.7852564102565,True,
MOM_qb2of3__None__None__v0,MOM_qb2,（空集合）,0.1709149143504185,0.1709149143504185,0.0,-0.5425048263508443,0.5179710394759525,590.2147435897435,True,
P_IC_qb1of3__ACCRUAL_qb2of3__None__v0,P_IC_qb1,ACCRUAL_qb2,0.16921500618639862,0.17236760960399167,-0.0031526034175930473,-0.5557876578235528,0.5597516435354273,179.75320512820514,True,
P_IC_qb1of3__PB_qb2of3__None__v0,P_IC_qb1,PB_qb2,0.16783661124206328,0.17236760960399167,-0.0045309983619283845,-0.5688237637506293,0.5892694063926941,115.63461538461539,True,
EV_S_qb1of3__None__None__v0,EV_S_qb1,（空集合）,0.16184177890453855,0.16184177890453855,0.0,-0.520305435422546,0.5814461339372371,579.1057692307693,True,
EV_S_qb1of3__DEBTRATIO_qb1of3__None__v0,EV_S_qb1,DEBTRATIO_qb1,0.1595479840252807,0.16184177890453855,-0.002293794879257849,-0.5359232459968049,0.5852363250132767,185.87179487179486,True,
