strategy_uid,market,F1_factor,CAGR,max_drawdown,calmar,selects_tsmc
TW::MOM_qb2of3__FCF_OI_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.1881816665586797,-0.6091884307797442,0.30890551601220073,True
TW::PB_qb1of3__REV_G_qb2of3__C3_ROE_DYN_qmax4__v0,TW,PB,0.1881694139197707,-0.579406051572477,0.3247625968163242,False
TW::PB_qb0of3__ROE_qb1of3__C3_ROE_DYN_qmax4__v0,TW,PB,0.1881591561431286,-0.5244513758227456,0.35877331020049175,False
TW::EV_S_qb0of3__OCF_E_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,EV_S,0.1881568893604315,-0.6133408699993843,0.3067737673516203,False
TW::MOM_qb2of3__VOL_qb1of3__C5_ROE_DYN_yoy__v0,TW,MOM,0.1881354783832556,-0.647899260054553,0.290377671317937,True
TW::PB_qb0of3__DEBTRATIO_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,PB,0.1881164784753644,-0.5249906132900375,0.35832350848421196,False
TW::PS_qb0of3__ROE_qb2of3__C8_EPS_DYN_riseq1__v0,TW,PS,0.1880958292007488,-0.4668400835703273,0.40291276567817047,False
TW::P_IC_qb1of3__REVENUE_qb0of3__C11_EPS_DYN_qmax8__v0,TW,P_IC,0.1880602096417303,-0.5708150688976189,0.32945908384114625,False
TW::PB_qb0of3__ROE_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,TW,PB,0.1880599452434264,-0.5097683856900327,0.3689125307150319,False
TW::PS_qb0of3__ACCRUAL_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.1880228952566487,-0.480100536942471,0.3916323369560799,False
TW::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,TW,PS,0.1880165859956069,-0.5463876924167644,0.344108384220695,False
TW::PB_qb0of3__None__C2_ROE_DYN_riseq2__v1,TW,PB,0.1879860026836028,-0.5448816227999297,0.3450033820513483,False
TW::MOM_qb2of3__None__C11_EPS_DYN_qmax8__v0,TW,MOM,0.1879779113048729,-0.6088958721618486,0.3087193063691966,True
TW::P_IC_qb0of3__EPS_qb1of3__C12_EPS_DYN_yoy__v1,TW,P_IC,0.1879118341518046,-0.562289795911187,0.3341903685932886,False
TW::EV_S_qb0of3__VOL_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,EV_S,0.1879056523678952,-0.6340933077147549,0.2963375422539927,False
TW::MOM_qb2of3__EPS_qb2of3__C12_EPS_DYN_yoy__v1,TW,MOM,0.1878720110703737,-0.5823644822745989,0.3226021105143351,True
TW::MOM_qb2of3__EPS_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.187830660052451,-0.5532330440433728,0.3395145356460763,True
TW::PS_qb0of3__ACCRUAL_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,PS,0.1878185097453308,-0.4584101064635648,0.40971720975846093,False
TW::OCF_E_qb2of3__ROE_qb2of3__C12_EPS_DYN_yoy__v1,TW,OCF_E,0.1878141894654419,-0.6687435579985364,0.28084635316345424,True
TW::OCF_E_qb2of3__ACCRUAL_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,OCF_E,0.187813012509916,-0.569025299730192,0.33006091750045047,False
TW::MOM_qb2of3__FCF_P_qb1of3__C11_EPS_DYN_qmax8__v0,TW,MOM,0.1877954158557309,-0.6023907431247104,0.31175016880505485,True
TW::PS_qb0of3__ROIC_qb1of3__C10_EPS_DYN_qmax4__v0,TW,PS,0.1877890463563154,-0.510940895272989,0.3675357523613023,False
TW::PB_qb0of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,PB,0.1877776422092463,-0.5692045765241378,0.32989482156997973,False
TW::EV_S_qb0of3__CROIC_qb1of3__C1_ROE_DYN_riseq1__v0,TW,EV_S,0.187775231184522,-0.5761890672988339,0.32589169396220863,False
TW::MOM_qb2of3__REVENUE_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,MOM,0.1877317334837993,-0.5797051959679953,0.3238400048671699,False
TW::MOM_qb2of3__EPS_qb2of3__C5_ROE_DYN_yoy__v1,TW,MOM,0.1877175653373997,-0.6224661758035928,0.301570707990775,True
TW::P_IC_qb0of3__FCF_OI_qb1of3__C1_ROE_DYN_riseq1__v1,TW,P_IC,0.1876991164268013,-0.6239297985877728,0.30083371054187,False
TW::PB_qb0of3__NETDEBT_EBITDA_qb0of3__C8_EPS_DYN_riseq1__v1,TW,PB,0.1876960508864777,-0.5571644920416059,0.33687726617090596,False
TW::MOM_qb2of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,MOM,0.1876920853332293,-0.5269754404781192,0.35616856292759735,True
TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,PS,0.1876480880987194,-0.5008167442804496,0.37468413395067995,False
TW::PB_qb0of3__FCF_OI_qb1of3__C16_FCF_P_DYN_riseq2__v0,TW,PB,0.1876455684868838,-0.5786270266175342,0.32429451072100607,False
TW::P_IC_qb0of3__PS_qb0of3__None__v0,TW,P_IC,0.1876102576683254,-0.5654281396019782,0.33180212396289627,False
TW::EV_S_qb0of3__EV_EBITDA_qb0of3__C1_ROE_DYN_riseq1__v1,TW,EV_S,0.1875859846076466,-0.6050719554117623,0.31002260628653827,False
TW::P_IC_qb1of3__ROIC_qb2of3__C4_ROE_DYN_qmax8__v0,TW,P_IC,0.1875348187940155,-0.4952795455485721,0.3786443847308529,False
TW::MOM_qb2of3__REV_G_qb1of3__C12_EPS_DYN_yoy__v1,TW,MOM,0.1874829375865028,-0.4859057893230664,0.385842156455251,False
TW::PB_qb0of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,PB,0.1874763361817402,-0.5606059760008008,0.33441729879360477,False
TW::OCF_E_qb2of3__VOL_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,OCF_E,0.1874137849769499,-0.5225991405257004,0.35861862457030436,True
TW::MOM_qb2of3__EPS_qb2of3__C18_FCF_P_DYN_qmax8__v0,TW,MOM,0.187411534916305,-0.7282114598960072,0.2573586729094712,True
TW::PB_qb1of3__ROE_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,PB,0.187389572989155,-0.4826161863864782,0.38827867418249784,False
TW::PS_qb0of3__OCF_E_qb2of3__C1_ROE_DYN_riseq1__v0,TW,PS,0.1873884555038303,-0.5036401343577062,0.37206815485983336,False
TW::P_IC_qb0of3__REVENUE_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,P_IC,0.1873750744912066,-0.7085546452290563,0.2644468930559807,False
TW::PS_qb0of3__ROE_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.1873724624066439,-0.5671735692159303,0.3303617667968388,False
TW::MOM_qb2of3__EV_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,TW,MOM,0.18736703908126,-0.6374594582047446,0.2939277732405688,False
TW::OCF_E_qb2of3__ROIC_qb2of3__C11_EPS_DYN_qmax8__v0,TW,OCF_E,0.1873489097585976,-0.454729691894037,0.4120006084895253,True
TW::MOM_qb2of3__REV_G_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,MOM,0.1873484712055064,-0.5124671459951942,0.36558142833075064,True
TW::PS_qb0of3__DEBTRATIO_qb0of3__C3_ROE_DYN_qmax4__v0,TW,PS,0.1873448647785935,-0.5200953510067132,0.3602125349053068,False
TW::MOM_qb2of3__EPS_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,MOM,0.1873371802505177,-0.5640923142662781,0.3321037630058646,True
TW::MOM_qb2of3__NETDEBT_EBITDA_qb1of3__C5_ROE_DYN_yoy__v0,TW,MOM,0.1873309855881846,-0.5895438155551582,0.3177558319592918,True
TW::PB_qb0of3__ROIC_qb2of3__C19_FCF_P_DYN_yoy__v0,TW,PB,0.1873109826734753,-0.5324768551817876,0.3517730035599901,False
TW::PB_qb0of3__ROE_qb2of3__C8_EPS_DYN_riseq1__v0,TW,PB,0.1872444069045968,-0.6572787944923257,0.2848782106978244,False
TW::PB_qb1of3__EPS_qb2of3__C10_EPS_DYN_qmax4__v0,TW,PB,0.1872140654807752,-0.4560903030538968,0.4104758733681121,False
TW::P_IC_qb1of3__DEBTRATIO_qb0of3__C8_EPS_DYN_riseq1__v1,TW,P_IC,0.1871971083643773,-0.6067346717022621,0.3085320768618263,False
TW::MOM_qb2of3__REV_G_qb2of3__C9_EPS_DYN_riseq2__v0,TW,MOM,0.1871857866494932,-0.6073546314256045,0.3081985004545434,True
TW::PS_qb0of3__None__C10_EPS_DYN_qmax4__v1,TW,PS,0.187164454316649,-0.5753807419681002,0.325288006123475,False
TW::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,TW,P_IC,0.1871503614444822,-0.6353021849374837,0.2945847911146387,False
TW::P_IC_qb1of3__FCF_P_qb1of3__C4_ROE_DYN_qmax8__v0,TW,P_IC,0.1871399506962525,-0.6999119424019409,0.2673764217453272,False
TW::EV_S_qb0of3__OCF_E_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,EV_S,0.1871373303783785,-0.4645725950626997,0.40281612038076,False
TW::PB_qb1of3__None__C4_ROE_DYN_qmax8__v1,TW,PB,0.1871123188016616,-0.492133789762995,0.3802062014310628,False
TW::MOM_qb2of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v1,TW,MOM,0.1871121089461378,-0.7492986183152813,0.249716340551701,False
TW::MOM_qb2of3__FCF_OI_qb0of3__C3_ROE_DYN_qmax4__v0,TW,MOM,0.1871109718442354,-0.6888982110970794,0.2716090255863181,False
TW::P_IC_qb0of3__EPS_qb2of3__C8_EPS_DYN_riseq1__v0,TW,P_IC,0.1871050089791157,-0.4421946717308623,0.4231281400265163,False
TW::PB_qb0of3__None__C10_EPS_DYN_qmax4__v1,TW,PB,0.1870966332481316,-0.5674024397092154,0.3297423841603776,False
TW::MOM_qb2of3__ROIC_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.1870828141441534,-0.591010100953979,0.31654757480823703,True
TW::PS_qb0of3__DEBTRATIO_qb0of3__C2_ROE_DYN_riseq2__v0,TW,PS,0.1870790526527324,-0.4573716020580375,0.4090307570713436,False
TW::PB_qb0of3__EPS_qb1of3__None__v0,TW,PB,0.1870642298250986,-0.519015303958994,0.3604214141629204,False
TW::PB_qb0of3__EPS_qb1of3__C1_ROE_DYN_riseq1__v0,TW,PB,0.187058995616024,-0.5240807298470227,0.3569278261206548,False
TW::PS_qb0of3__EV_S_qb0of3__C3_ROE_DYN_qmax4__v0,TW,PS,0.1870542408733735,-0.4752237062042838,0.3936130256788257,False
TW::P_IC_qb0of3__None__C2_ROE_DYN_riseq2__v1,TW,P_IC,0.1870460085365026,-0.562907993454824,0.3322852237157189,False
TW::PB_qb0of3__FCF_P_qb1of3__C3_ROE_DYN_qmax4__v0,TW,PB,0.187042662549721,-0.5215532397313679,0.35862621167123704,False
TW::PB_qb0of3__PS_qb0of3__C1_ROE_DYN_riseq1__v0,TW,PB,0.1870125084318197,-0.5640339795804872,0.3315624859532655,False
TW::P_IC_qb0of3__OCF_E_qb2of3__C12_EPS_DYN_yoy__v1,TW,P_IC,0.1869754025241599,-0.585097310496469,0.3195629157233808,False
TW::P_IC_qb0of3__DEBTRATIO_qb1of3__C9_EPS_DYN_riseq2__v0,TW,P_IC,0.1869731059078303,-0.5194793441416987,0.35992404321052185,False
TW::MOM_qb2of3__ROIC_qb1of3__C5_ROE_DYN_yoy__v0,TW,MOM,0.1869102249014576,-0.6125814239376475,0.30511898924392217,False
TW::PB_qb1of3__ROIC_qb2of3__C2_ROE_DYN_riseq2__v0,TW,PB,0.1869009952150164,-0.4952299735577677,0.37740242956682574,False
TW::MOM_qb2of3__FCF_P_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.186880464040867,-0.59046508888096,0.3164970589455845,False
TW::MOM_qb2of3__DEBTRATIO_qb2of3__C5_ROE_DYN_yoy__v1,TW,MOM,0.1868587160935417,-0.5679797695988342,0.32898833038634556,False
TW::P_IC_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v0,TW,P_IC,0.1868135849153449,-0.5291866251960131,0.35302023146588085,False
TW::PS_qb0of3__EV_S_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.1868086598748146,-0.4825321255356916,0.3871424305012348,False
TW::PS_qb0of3__VOL_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,PS,0.1867639627278154,-0.6174097632112678,0.3024959659795787,False
TW::OCF_E_qb2of3__ROIC_qb2of3__C12_EPS_DYN_yoy__v1,TW,OCF_E,0.1867424065943057,-0.7166739413357799,0.2605681549495772,True
TW::PB_qb0of3__CROIC_qb1of3__C8_EPS_DYN_riseq1__v0,TW,PB,0.1867128914419167,-0.5850935007317765,0.3191163313357521,False
TW::MOM_qb2of3__DEBTRATIO_qb1of3__C4_ROE_DYN_qmax8__v0,TW,MOM,0.1867017578167213,-0.7804403646396831,0.23922616804029417,False
TW::PS_qb0of3__REVENUE_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.1866987380795526,-0.5530911968933412,0.3375550707156813,False
TW::EV_S_qb0of3__REVENUE_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,EV_S,0.1866818166390678,-0.5758799140423807,0.3241679594772763,False
TW::PB_qb1of3__CROIC_qb2of3__C11_EPS_DYN_qmax8__v0,TW,PB,0.1866029129824313,-0.6820223308314572,0.273602350754326,False
TW::EV_S_qb0of3__VOL_qb2of3__C9_EPS_DYN_riseq2__v0,TW,EV_S,0.1866016263447778,-0.6269241035882016,0.29764627851563363,False
TW::P_IC_qb0of3__DEBTRATIO_qb1of3__C12_EPS_DYN_yoy__v0,TW,P_IC,0.1865991797617896,-0.5443662066969785,0.34278244583551093,False
TW::EV_S_qb0of3__ROE_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,EV_S,0.1865929508031802,-0.4126133340318985,0.45222229970094713,False
TW::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.1865494013251745,-0.5733040420333999,0.3253934869594141,False
TW::PS_qb0of3__EV_S_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,PS,0.1865446597246185,-0.4880712371149781,0.38220785315540523,False
TW::MOM_qb2of3__EV_EBITDA_qb1of3__C5_ROE_DYN_yoy__v0,TW,MOM,0.186541390055642,-0.6512250959019665,0.2864468694918406,True
TW::MOM_qb2of3__REV_G_qb2of3__C8_EPS_DYN_riseq1__v0,TW,MOM,0.1865372816928112,-0.6681767744663263,0.2791735493078142,True
TW::PB_qb1of3__VOL_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PB,0.1865324187953438,-0.5697471371963794,0.3273950962057228,False
TW::PB_qb1of3__OCF_E_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PB,0.1865151684463026,-0.75049026006521,0.2485244357869432,False
TW::PB_qb0of3__MOM_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,PB,0.1864852490718753,-0.6662549855308643,0.27990071837629255,False
TW::EV_S_qb0of3__FCF_OI_qb1of3__C2_ROE_DYN_riseq2__v0,TW,EV_S,0.1864583174857323,-0.5232314318530485,0.3563591675396516,False
TW::OCF_E_qb2of3__DEBTRATIO_qb2of3__C11_EPS_DYN_qmax8__v0,TW,OCF_E,0.186444231120014,-0.4121415847951922,0.45237908038972763,False
TW::P_IC_qb0of3__FCF_P_qb1of3__C3_ROE_DYN_qmax4__v0,TW,P_IC,0.1864047937790542,-0.5579021241856759,0.3341173759664996,False
TW::EV_S_qb0of3__ROIC_qb2of3__C12_EPS_DYN_yoy__v0,TW,EV_S,0.1863998608371828,-0.4800173534910821,0.3883190044725035,False
TW::EV_S_qb0of3__ACCRUAL_qb0of3__C2_ROE_DYN_riseq2__v1,TW,EV_S,0.1863932507198078,-0.3753286957986744,0.49661337597216065,False
TW::PB_qb0of3__DEBTRATIO_qb2of3__None__v0,TW,PB,0.1863595085790836,-0.5881653187962653,0.31684885630537607,False
TW::PS_qb0of3__ROIC_qb1of3__C5_ROE_DYN_yoy__v0,TW,PS,0.1862384720254166,-0.5402691387694365,0.3447142519552558,False
TW::EV_S_qb1of3__EPS_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,EV_S,0.1862156850888618,-0.5555600550124193,0.33518551848494404,False
TW::MOM_qb2of3__OCF_E_qb2of3__C1_ROE_DYN_riseq1__v0,TW,MOM,0.1861807616276263,-0.6659901307723082,0.2795548357626919,True
TW::PS_qb0of3__DEBTRATIO_qb2of3__C5_ROE_DYN_yoy__v1,TW,PS,0.1861125970144923,-0.6034744163152298,0.3084018012741651,False
TW::PS_qb0of3__REVENUE_qb1of3__C10_EPS_DYN_qmax4__v0,TW,PS,0.1861098084522032,-0.5788267212503393,0.3215294001116299,False
TW::MOM_qb2of3__EPS_qb1of3__C9_EPS_DYN_riseq2__v1,TW,MOM,0.1861014841945505,-0.6192334986685148,0.30053523363110796,False
TW::MOM_qb2of3__REVENUE_qb0of3__C2_ROE_DYN_riseq2__v0,TW,MOM,0.1861005268993294,-0.6608522178223641,0.2816068734891541,False
TW::PS_qb0of3__ROIC_qb2of3__C12_EPS_DYN_yoy__v0,TW,PS,0.1860753401544379,-0.4113615348505058,0.4523401543171997,False
TW::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,PS,0.1860298510241336,-0.5506582597533707,0.3378317635831937,False
TW::P_IC_qb0of3__OCF_E_qb2of3__C1_ROE_DYN_riseq1__v0,TW,P_IC,0.1860057662737955,-0.5196066979521679,0.35797415046200615,False
TW::P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__C3_ROE_DYN_qmax4__v0,TW,P_IC,0.1860017731314491,-0.4788146409405717,0.38846300264768807,False
TW::PB_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,TW,PB,0.1859883821284982,-0.5399443481153215,0.34445842942460936,False
TW::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,EV_S,0.1859872708168246,-0.5288989006526481,0.351649947820502,False
TW::MOM_qb2of3__VOL_qb0of3__C12_EPS_DYN_yoy__v1,TW,MOM,0.18594672305612,-0.4384428393979024,0.42410710438668325,True
TW::PS_qb0of3__ROE_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,TW,PS,0.1859247784554565,-0.3693171222175132,0.5034285368062468,False
TW::MOM_qb2of3__REVENUE_qb2of3__C5_ROE_DYN_yoy__v0,TW,MOM,0.1858674206321451,-0.6244150873487448,0.29766644720475094,True
TW::MOM_qb2of3__REVENUE_qb1of3__C8_EPS_DYN_riseq1__v1,TW,MOM,0.1858532115942934,-0.5996635848783736,0.3099291273989715,False
TW::PS_qb0of3__OCF_E_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.1858435103991103,-0.5743200067676155,0.32358878013857406,False
TW::PB_qb1of3__ROIC_qb2of3__C9_EPS_DYN_riseq2__v0,TW,PB,0.1858191187719269,-0.4723005051279975,0.3934340885821588,False
TW::PS_qb0of3__DEBTRATIO_qb2of3__C10_EPS_DYN_qmax4__v0,TW,PS,0.1858081941354408,-0.5218929695382382,0.35602739446718484,False
TW::PS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.1858070097107573,-0.5627146848588074,0.33019754897169384,False
TW::EV_S_qb0of3__None__C9_EPS_DYN_riseq2__v1,TW,EV_S,0.1858009125402131,-0.577367890386447,0.32180679880873153,False
TW::MOM_qb2of3__FCF_OI_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,TW,MOM,0.1858004948049809,-0.6137532433321464,0.302728330682614,True
TW::PB_qb0of3__ROIC_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PB,0.1857957161334309,-0.4849307843685666,0.38313862951669986,False
TW::PS_qb0of3__FCF_OI_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,PS,0.1857926445019571,-0.5016342826423419,0.37037469513307686,False
TW::P_IC_qb0of3__PB_qb0of3__None__v0,TW,P_IC,0.1857302906826345,-0.580537362477654,0.3199282297524539,False
TW::PB_qb0of3__FCF_OI_qb1of3__C12_EPS_DYN_yoy__v1,TW,PB,0.1857088127156327,-0.6296238893999933,0.2949519798122747,False
TW::PS_qb0of3__MOM_qb2of3__C8_EPS_DYN_riseq1__v1,TW,PS,0.1856971808330372,-0.656862664287513,0.28270320560000095,False
TW::PS_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v1,TW,PS,0.185679844777808,-0.5367053424298248,0.34596235606148446,False
TW::MOM_qb2of3__None__C9_EPS_DYN_riseq2__v1,TW,MOM,0.185652898437505,-0.5996315653868801,0.3096116167895905,True
TW::P_IC_qb1of3__CROIC_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,P_IC,0.1856465695445881,-0.6385548316223624,0.290729253544163,False
TW::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,TW,P_IC,0.1856424086792003,-0.5740600124197244,0.32338502014222814,False
TW::PB_qb0of3__FCF_OI_qb1of3__C1_ROE_DYN_riseq1__v1,TW,PB,0.1856312203144281,-0.6366034402094471,0.2915963197643954,False
TW::P_IC_qb1of3__ROIC_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,P_IC,0.1856307363876606,-0.5192768960255042,0.35747929054510325,False
TW::MOM_qb2of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,TW,MOM,0.1856267240443063,-0.6511007156848816,0.28509679005505123,False
TW::PS_qb0of3__ROIC_qb2of3__C12_EPS_DYN_yoy__v1,TW,PS,0.1856236210507467,-0.587481091089628,0.3159652691228957,False
TW::PB_qb0of3__NETDEBT_EBITDA_qb0of3__C18_FCF_P_DYN_qmax8__v0,TW,PB,0.1856001887856038,-0.4822616748114915,0.3848536976490035,False
TW::EV_S_qb0of3__EV_EBITDA_qb0of3__C19_FCF_P_DYN_yoy__v1,TW,EV_S,0.1855972853096847,-0.5882594319376893,0.31550243860661786,False
TW::PB_qb0of3__ROIC_qb2of3__C16_FCF_P_DYN_riseq2__v0,TW,PB,0.1855943851148611,-0.558547379116907,0.33228046904149056,False
TW::PS_qb0of3__ROE_qb2of3__C1_ROE_DYN_riseq1__v1,TW,PS,0.185590900441561,-0.6408436975965108,0.28960400349979426,False
TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v0,TW,OCF_E,0.1855693291866009,-0.3529240598801277,0.5258052660100033,False
TW::MOM_qb2of3__REV_G_qb2of3__C3_ROE_DYN_qmax4__v1,TW,MOM,0.1855413291059582,-0.521203616070304,0.355986265991161,False
TW::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v0,TW,EV_S,0.1855293906534978,-0.5634765674086276,0.32925839579581617,False
TW::PB_qb0of3__MOM_qb2of3__C16_FCF_P_DYN_riseq2__v0,TW,PB,0.1854793119229485,-0.6459239427251735,0.2871534861216097,False
TW::PB_qb0of3__OCF_E_qb2of3__C1_ROE_DYN_riseq1__v0,TW,PB,0.1854637222180624,-0.5186392805027145,0.3575967520977072,False
TW::MOM_qb2of3__ROIC_qb1of3__C12_EPS_DYN_yoy__v0,TW,MOM,0.1854162822530756,-0.6145806339365605,0.3016956148869068,False
TW::PS_qb0of3__EV_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v1,TW,PS,0.1853526131411864,-0.5695252484928586,0.3254510904155474,False
TW::PB_qb0of3__ROE_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,PB,0.1853478008590059,-0.4696858914817235,0.3946207544669631,False
TW::MOM_qb2of3__ROIC_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,MOM,0.1853418394324819,-0.5951940321562651,0.3113973417391748,True
TW::MOM_qb2of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,TW,MOM,0.1853281502442307,-0.6661667408908621,0.27820084502626485,True
TW::PB_qb0of3__CROIC_qb1of3__C2_ROE_DYN_riseq2__v1,TW,PB,0.1853242837460804,-0.5649241780240778,0.3280516057823633,False
TW::MOM_qb2of3__VOL_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,MOM,0.1853116495719102,-0.4970999280008084,0.3727855087752273,False
TW::PS_qb0of3__MOM_qb2of3__None__v0,TW,PS,0.1852714373411892,-0.6434105035183026,0.2879521492547703,False
TW::P_IC_qb0of3__CROIC_qb1of3__C1_ROE_DYN_riseq1__v1,TW,P_IC,0.1852604425287876,-0.6337062199749877,0.2923443650846599,False
TW::MOM_qb2of3__REVENUE_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,MOM,0.1852491695062808,-0.5730162187618781,0.32328782928090677,False
TW::PS_qb0of3__CROIC_qb1of3__C9_EPS_DYN_riseq2__v0,TW,PS,0.1852470719853869,-0.5313069867437865,0.34866297001044155,False
TW::MOM_qb2of3__EPS_qb2of3__C3_ROE_DYN_qmax4__v0,TW,MOM,0.185244076354536,-0.6221518863174558,0.29774735145625575,True
TW::MOM_qb2of3__NETDEBT_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,MOM,0.1852278379546017,-0.6700122637473415,0.27645439938462124,False
TW::EV_S_qb0of3__ROE_qb2of3__C12_EPS_DYN_yoy__v1,TW,EV_S,0.1852123266561589,-0.5897747702147352,0.3140390806963879,False
TW::MOM_qb2of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,TW,MOM,0.1852025317106467,-0.5020253828285148,0.3689106926569676,False
TW::PB_qb0of3__PS_qb0of3__C9_EPS_DYN_riseq2__v1,TW,PB,0.1851826567527352,-0.5619678591040771,0.32952535230033353,False
TW::P_IC_qb0of3__EV_S_qb0of3__None__v0,TW,P_IC,0.1851690280562388,-0.5518399517641667,0.33554842751829667,False
TW::MOM_qb2of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,TW,MOM,0.1851639068951538,-0.6047697448626108,0.3061725697558144,False
TW::MOM_qb2of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,MOM,0.1851556714844413,-0.623578530863372,0.29692438453274694,False
TW::PS_qb0of3__DEBTRATIO_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,TW,PS,0.1851401481734649,-0.5209444560091618,0.355393259373143,False
TW::PB_qb0of3__CROIC_qb1of3__None__v0,TW,PB,0.1851396322453662,-0.5729035496428085,0.3231602114540855,False
TW::PB_qb0of3__FCF_OI_qb1of3__C2_ROE_DYN_riseq2__v1,TW,PB,0.1851366315145088,-0.6150613702452069,0.3010051361877925,False
