strategy_uid,CAGR_reported,CAGR_without_anomaly,CAGR_inflation_pp,n_anomaly_months,n_months,anomaly_stocks
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C18_FCF_P_DYN_qmax8__v0,0.2642283516249966,0.26423254923061346,0.0,0,290,ESOA｜GRBK｜KNTK｜MVST｜NCMI｜RXT
US::PS_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v0,0.2378788620324341,0.23789829772118476,0.0,0,307,ASYS｜BXC｜DCTH｜HYMC｜LEU｜RZLT｜STXS
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C19_FCF_P_DYN_yoy__v0,0.2046292429242278,0.20460922094621292,0.0,0,299,AMTX｜BXC｜DIN｜ELMD｜ESOA｜GRBK｜KNTK｜LAD｜MVST｜NCMI｜RXT
US::PS_qb0of3__OCF_E_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,0.2332583981524807,0.2332353142980652,0.0,0,299,BKKT｜BNED｜CPRX｜DUOT｜GME｜LINC｜LPTH｜REI｜REPX｜RLGT｜SLS｜SNEX｜SVRA｜TRON
US::PS_qb0of3__OCF_E_qb0of3__C5_ROE_DYN_yoy__v1,0.2267654268106087,0.2267430426286623,0.0,0,299,BNED｜REI
US::PS_qb0of3__OCF_E_qb0of3__C5_ROE_DYN_yoy__v0,0.2311846901295102,0.23116183006708124,0.0,0,299,AMTX｜BNED｜CCOI｜CPRX｜ELA｜GME｜LPTH｜REI｜RLGT｜SNEX｜TRON
US::PS_qb0of3__OCF_E_qb0of3__C4_ROE_DYN_qmax8__v0,0.2508346049077161,0.25085250685000626,0.0,0,289,TRON
US::PS_qb0of3__OCF_E_qb0of3__C3_ROE_DYN_qmax4__v0,0.2717117273715244,0.27170757064802187,0.0,0,302,CCOI｜CPRX｜ELA｜TRON
US::PS_qb0of3__OCF_E_qb0of3__C2_ROE_DYN_riseq2__v1,0.2161340181974993,0.2161484372751008,0.0,0,305,BKKT｜BNED｜REI｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C2_ROE_DYN_riseq2__v0,0.2512176519199212,0.2512515235458066,0.0,0,306,BKKT｜BNED｜CCOI｜CPRX｜ELA｜GME｜HDSN｜REI｜SVRA｜TRON｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.1985167136032186,0.19849733753774101,0.0,0,299,BKKT｜REI｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,0.2361893804316377,0.23616597973850073,0.0,0,299,AMTX｜BKKT｜CPRX｜GME｜LPTH｜MVST｜NCMI｜REI｜RLGT｜RXT｜SLS｜SNEX｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C1_ROE_DYN_riseq1__v1,0.1973651290408318,0.1974399001818956,0.0,0,308,MITK
US::PS_qb0of3__OCF_E_qb0of3__C1_ROE_DYN_riseq1__v0,0.263512048422307,0.2635375790190313,0.0,0,309,AMTX｜ASST｜CCOI｜CPRX｜ELA｜GME｜HDSN｜MITK｜NCMI｜REPX｜RXT｜SBET｜SLS｜SNEX｜SVRA｜TRON
US::PS_qb0of3__OCF_E_qb0of3__C19_FCF_P_DYN_yoy__v1,0.1859012830572946,0.1858832312529073,0.0,0,299,MITK｜REI｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C19_FCF_P_DYN_yoy__v0,0.2435561256918423,0.24353192591893147,0.0,0,299,AMTX｜CPRX｜DUOT｜MITK｜MVST｜NCMI｜REI｜RXT｜SLS｜SNEX｜TRON｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C17_FCF_P_DYN_qmax4__v0,0.3523599633926488,0.35235441230105136,0.0,0,302,AMTX｜CPRX｜MVST｜NCMI｜REI｜RXT｜SLS｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C16_FCF_P_DYN_riseq2__v1,0.177114844866004,0.17712896735574213,0.0,0,307,BNED｜REI｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C16_FCF_P_DYN_riseq2__v0,0.2925861340341735,0.2926105414439568,0.0,0,307,AMPY｜AMTX｜BNED｜CPRX｜DUOT｜ELA｜MVST｜NCMI｜REI｜RXT｜SBET｜SLS｜TRON｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C15_FCF_P_DYN_riseq1__v1,0.1874071348003256,0.18747784608928741,0.0,0,308,LINC｜MITK｜REI｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C15_FCF_P_DYN_riseq1__v0,0.2546131376269576,0.25463772234659654,0.0,0,309,AMPY｜AMTX｜ASST｜CCOI｜CPRX｜DDD｜LINC｜MITK｜MVST｜NCMI｜REI｜REPX｜RXT｜SLS｜SVRA｜TRON｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,0.2400256025630947,0.24000178623784518,0.0,0,299,AGL｜BKKT｜LINC｜REI｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,0.278855101210202,0.2788270188577615,0.0,0,299,AGL｜AMPY｜AMTX｜ASST｜BKKT｜CCOI｜CPRX｜GEVO｜GME｜HDSN｜LINC｜LPTH｜NCMI｜REI｜RLGT｜RXT｜SBET｜SLS｜SNEX｜SVRA｜TRON｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.2237027215540281,0.22368066634060568,0.0,0,299,AGL｜BKKT｜BNED｜LINC｜MITK｜REI｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.2714418939326763,0.2714146342648318,0.0,0,299,AGL｜AMPY｜AMTX｜ASST｜BKKT｜BNED｜CCOI｜CPRX｜GEVO｜GME｜LINC｜LPTH｜MITK｜NCMI｜REI｜RLGT｜RXT｜SBET｜SLS｜SNEX｜SVRA｜TRON｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C12_EPS_DYN_yoy__v1,0.2155803747774074,0.21555918867587875,0.0,0,299,AGL｜BKKT｜BNED｜LINC｜REI｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C12_EPS_DYN_yoy__v0,0.2660630314118166,0.2660363662519005,0.0,0,299,AGL｜AMPY｜ASST｜BKKT｜BNED｜CCOI｜CPRX｜DUOT｜ELA｜GME｜HDSN｜LINC｜LPTH｜NCMI｜REI｜RXT｜SBET｜SLS｜SNEX｜SVRA｜TRON｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C11_EPS_DYN_qmax8__v0,0.2638361968428389,0.2638403875938107,0.0,0,290,ASST｜CPRX｜ELA｜SLS
US::PS_qb0of3__OCF_E_qb0of3__C10_EPS_DYN_qmax4__v0,0.2882713379608537,0.2883222018464997,0.0,0,303,AMPY｜ASST｜CCOI｜CPRX｜DUOT｜ELA｜SLS
US::PS_qb0of3__None__None__v1,0.219066944908401,0.2190653505307707,0.0,0,311,AGL｜ASYS｜BKKT｜BNED｜BXC｜CHCI｜CRNC｜CTMX｜DIN｜HIG｜LINC｜MITK｜REI｜RILY｜STXS｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,0.2377550702475168,0.23773150004926302,0.0,0,299,BKKT｜BNED｜LINC｜REI
US::PS_qb0of3__OCF_E_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,0.2464113036237438,0.24638679309742573,0.0,0,299,BKKT｜BNED｜CPRX｜DUOT｜GME｜LINC｜LPTH｜REI｜REPX｜RLGT｜SLS｜SNEX｜SVRA｜TRON
US::PS_qb0of3__OCF_E_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.2482915551421911,0.24826683965310803,0.0,0,299,BKKT｜BNED｜LINC｜REI
US::PS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,0.2433439039934535,0.24331972729509488,0.0,0,299,CTMX｜ESOA｜GRBK｜HYMC｜LEU｜OMER｜RILY｜RZLT｜STXS｜UVE
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.2245829433965556,0.22456079370753668,0.0,0,299,BXC｜DIN
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,0.2314027901312678,0.23137990654642104,0.0,0,299,BXC｜DCTH｜DIN｜ESOA｜GRBK｜HYMC｜KNTK｜LAD｜LEU｜OMER｜RZLT
US::PS_qb0of3__OCF_E_qb2of3__C1_ROE_DYN_riseq1__v1,0.1884906860357964,0.18850578601746615,0.0,0,307,STXS
US::PS_qb0of3__OCF_E_qb2of3__C1_ROE_DYN_riseq1__v0,0.2072252379604504,0.20730405734721802,0.0,0,308,DCTH｜ESOA｜HYMC｜KNTK｜RZLT｜STXS
US::PS_qb0of3__OCF_E_qb2of3__C19_FCF_P_DYN_yoy__v1,0.2156018463645805,0.21558065797190928,0.0,0,299,BXC｜DIN
US::PS_qb0of3__OCF_E_qb2of3__C19_FCF_P_DYN_yoy__v0,0.2339713906877574,0.2339482298161395,0.0,0,299,BXC｜DCTH｜DIN｜ESOA｜GRBK｜KNTK｜LAD｜OMER｜UVE
US::PS_qb0of3__OCF_E_qb2of3__C18_FCF_P_DYN_qmax8__v0,0.2432832827163329,0.2432871166386621,0.0,0,290,DCTH｜ESOA｜GRBK｜KNTK
US::PS_qb0of3__OCF_E_qb2of3__C17_FCF_P_DYN_qmax4__v0,0.2248620294359542,0.2249007532956624,0.0,0,303,DCTH｜ESOA｜GRBK｜KNTK
US::PS_qb0of3__OCF_E_qb2of3__C16_FCF_P_DYN_riseq2__v0,0.2649947411888687,0.26501661937292975,0.0,0,307,ASYS｜BXC｜DAR｜DCTH｜ESOA｜GRBK｜KNTK｜LAD｜RILY｜UVE
US::PS_qb0of3__OCF_E_qb2of3__C15_FCF_P_DYN_riseq1__v1,0.207851781656106,0.20793085922789678,0.0,0,308,ASYS｜DIN｜RILY
US::PS_qb0of3__OCF_E_qb2of3__C15_FCF_P_DYN_riseq1__v0,0.2231670161509706,0.22325243970901743,0.0,0,308,ASYS｜DAR｜DCTH｜DIN｜ESOA｜GRBK｜KNTK｜LAD｜RILY｜UVE
US::PS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,0.1875502850248065,0.18758685662825747,0.0,0,298,CTMX｜RILY｜STXS
US::PS_qb0of3__OCF_E_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.1827023627928223,0.1826846448849806,0.0,0,299,CTMX｜STXS
US::PS_qb0of3__OCF_E_qb0of3__C8_EPS_DYN_riseq1__v0,0.2531690402762006,0.25319347201408005,0.0,0,309,AGM｜AMPY｜ASST｜CCOI｜CPRX｜DUOT｜GME｜HDSN｜MITK｜NCMI｜RDNW｜SBET｜SLS｜SNEX｜SVRA｜TRON｜TSSI
US::PS_qb0of3__OCF_E_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.2403390307865371,0.24031518045632305,0.0,0,299,CTMX｜GRBK｜HYMC｜LEU｜OMER｜RZLT｜STXS｜UVE
US::PS_qb0of3__OCF_E_qb2of3__C12_EPS_DYN_yoy__v1,0.2195163974914995,0.2195246526299286,0.0,0,301,CTMX｜STXS
US::PS_qb0of3__OCF_E_qb2of3__C12_EPS_DYN_yoy__v0,0.2517113575376317,0.2517209431394274,0.0,0,301,CTMX｜GRBK｜HYMC｜OMER｜STXS
US::PS_qb0of3__OCF_E_qb2of3__C11_EPS_DYN_qmax8__v1,0.2047122998594153,0.20471547718516825,0.0,0,290,CTMX
US::PS_qb0of3__OCF_E_qb2of3__C11_EPS_DYN_qmax8__v0,0.2245616314789664,0.2245651445517809,0.0,0,290,CTMX
US::PS_qb0of3__OCF_E_qb2of3__C10_EPS_DYN_qmax4__v1,0.2176251438019771,0.21762188349843958,0.0,0,302,CTMX
US::PS_qb0of3__OCF_E_qb2of3__C10_EPS_DYN_qmax4__v0,0.2227604488104058,0.22275710477681088,0.0,0,302,CTMX｜ESOA｜OMER
US::PS_qb0of3__OCF_E_qb0of3__None__v1,0.222000988952405,0.22199937134204095,0.0,0,311,AGL｜BKKT｜BNED｜LINC｜MITK｜REI｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__None__v0,0.2523925683278329,0.25239070735097147,0.0,0,311,AGL｜AGM｜AMPY｜AMTX｜ASST｜BKKT｜BNED｜CCOI｜CPRX｜DDD｜DUOT｜ELA｜GDC｜GEVO｜GME｜HDSN｜KODK｜LINC｜LPTH｜MITK｜MVST｜NCMI｜RDNT｜RDNW｜REI｜REPX｜RLGT｜RXT｜SBET｜SLS｜SNEX｜SVRA｜TRON｜TSSI
US::PS_qb0of3__OCF_E_qb0of3__C9_EPS_DYN_riseq2__v1,0.2115750450868958,0.2115921531834295,0.0,0,307,BKKT｜REI
US::PS_qb0of3__OCF_E_qb0of3__C9_EPS_DYN_riseq2__v0,0.2761103182690794,0.2761332101143428,0.0,0,307,AMPY｜ASST｜BKKT｜CCOI｜CPRX｜DUOT｜ELA｜GEVO｜GME｜HDSN｜NCMI｜REI｜RXT｜SLS｜SVRA｜TRON
US::PS_qb0of3__OCF_E_qb0of3__C8_EPS_DYN_riseq1__v1,0.1884532399462941,0.18852437637269026,0.0,0,308,MITK｜TSSI
US::PS_qb0of3__None__None__v0,0.2316750017122244,0.2316733071709185,0.0,0,311,AGL｜AGM｜AMPY｜AMTX｜AREC｜ASST｜ASYS｜BKKT｜BNED｜BXC｜CCOI｜CHCI｜CPRX｜CRNC｜CTMX｜DAR｜DCH｜DCTH｜DDD｜DIN｜DUOT｜ELA｜ELMD｜ESOA｜GDC｜GEVO｜GME｜GORO｜GRBK｜HDSN｜HIG｜HYMC｜KNTK｜KODK｜KRMD｜LAD｜LEU｜LINC｜LPTH｜MITK｜MVST｜NCMI｜OMER｜ORGO｜RDNT｜RDNW｜REI｜REPX｜RILY｜RLGT｜RXT｜RZLT｜SBET｜SLS｜SNEX｜STXS｜SVRA｜TRON｜TSSI｜UVE｜WLDN
US::PS_qb0of3__None__C9_EPS_DYN_riseq2__v1,0.2264804607569905,0.22649888271398133,0.0,0,307,ASYS｜BKKT｜BXC｜CHCI｜CRNC｜CTMX｜REI｜RILY
US::PS_qb0of3__None__C9_EPS_DYN_riseq2__v0,0.246825710359531,0.2468459471614992,0.0,0,307,AMPY｜AREC｜ASST｜ASYS｜BKKT｜BXC｜CCOI｜CHCI｜CPRX｜CRNC｜CTMX｜DCH｜DUOT｜ELA｜ELMD｜ESOA｜GEVO｜GME｜GORO｜GRBK｜HDSN｜KNTK｜NCMI｜OMER｜ORGO｜REI｜RILY｜RXT｜SLS｜SVRA｜TRON
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.2580282696657174,0.25800248875930887,0.0,0,299,BNED
US::PS_qb0of3__None__C12_EPS_DYN_yoy__v1,0.2247762372056578,0.22478470774669046,0.0,0,301,AGL｜BKKT｜BNED｜CRNC｜CTMX｜LINC｜REI｜STXS｜TSSI
US::PS_qb0of3__None__C12_EPS_DYN_yoy__v0,0.2481638505829542,0.24817328818520057,0.0,0,301,AGL｜AMPY｜AREC｜ASST｜BKKT｜BNED｜CCOI｜CPRX｜CRNC｜CTMX｜DUOT｜ELA｜GME｜GRBK｜HDSN｜HYMC｜KRMD｜LINC｜LPTH｜NCMI｜OMER｜ORGO｜REI｜RXT｜SBET｜SLS｜SNEX｜STXS｜SVRA｜TRON｜TSSI
US::PS_qb0of3__None__C11_EPS_DYN_qmax8__v1,0.2115501521981091,0.21155344466552206,0.0,0,290,CRNC｜CTMX
US::PS_qb0of3__None__C11_EPS_DYN_qmax8__v0,0.218992846352233,0.2190660918091023,0.0,0,291,ASST｜CPRX｜CRNC｜CTMX｜ELA｜ORGO｜SLS
US::PS_qb0of3__None__C10_EPS_DYN_qmax4__v1,0.1771015108079709,0.17710151080797099,0.0,0,304,CRNC｜CTMX
US::PS_qb0of3__None__C10_EPS_DYN_qmax4__v0,0.2095099144674368,0.20950991446743683,0.0,0,304,AMPY｜ASST｜CCOI｜CPRX｜CRNC｜CTMX｜DCH｜DUOT｜ELA｜ELMD｜ESOA｜OMER｜ORGO｜SLS
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__None__v1,0.2296365627532828,0.22963488446416647,0.0,0,311,BNED｜BXC｜CHCI｜DIN｜RILY｜STXS
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,0.2286058920923284,0.2286042220121156,0.0,0,311,AGM｜AMTX｜BNED｜BXC｜CHCI｜DAR｜DCH｜DIN｜ELA｜ELMD｜ESOA｜GRBK｜HDSN｜KNTK｜KRMD｜LAD｜LEU｜MVST｜NCMI｜RDNT｜RILY｜RLGT｜RXT｜STXS
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C9_EPS_DYN_riseq2__v1,0.2001918939404838,0.20019189394048387,0.0,0,304,BXC｜CHCI｜RILY
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C9_EPS_DYN_riseq2__v0,0.2402328331480681,0.24026508638189137,0.0,0,306,BXC｜CHCI｜DCH｜ELA｜ELMD｜ESOA｜GRBK｜HDSN｜KNTK｜NCMI｜RILY｜RXT
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C8_EPS_DYN_riseq1__v1,0.2010590624738359,0.20113534693958535,0.0,0,308,RILY
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C8_EPS_DYN_riseq1__v0,0.2156557451025116,0.2156762537037744,0.0,0,309,AGM｜DCH｜ELMD｜ESOA｜HDSN｜NCMI｜RILY
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,0.2296474396512271,0.2296247452857456,0.0,0,299,BNED｜ESOA｜KNTK｜RLGT
US::PS_qb0of3__None__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.2017709948326622,0.20175127523195524,0.0,0,299,AGL｜BKKT｜BNED｜CRNC｜CTMX｜LINC｜MITK｜REI｜STXS｜TSSI
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,0.247745062654638,0.2477204067637766,0.0,0,299,BNED｜RILY
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,0.2213392804699756,0.22131747864867113,0.0,0,299,BNED｜DCH｜KNTK｜RILY｜RLGT
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C5_ROE_DYN_yoy__v1,0.2360078661344471,0.23598448508101155,0.0,0,299,BNED｜RILY
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C5_ROE_DYN_yoy__v0,0.2178671200601112,0.21784568975957996,0.0,0,299,AMTX｜BNED｜DCH｜ELA｜GRBK｜RILY｜RLGT
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C3_ROE_DYN_qmax4__v0,0.1995834749244438,0.19958050644321967,0.0,0,302,ELA｜ELMD｜KRMD｜STXS
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,0.1895811696737761,0.18958116967377614,0.0,0,304,BNED｜BXC｜CHCI｜STXS
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v0,0.2103571119778868,0.21038502338469445,0.0,0,306,BNED｜BXC｜CHCI｜ELA｜ELMD｜HDSN｜KRMD｜LEU｜STXS
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.2143748712919715,0.21435381377029272,0.0,0,299,BXC｜CHCI｜DIN
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,0.2120089865842411,0.21198818109883155,0.0,0,299,AMTX｜BXC｜CHCI｜DIN｜ELMD｜ESOA｜GRBK｜KNTK｜KRMD｜LAD｜LEU｜MVST｜NCMI｜RLGT｜RXT
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C1_ROE_DYN_riseq1__v1,0.1940819762799857,0.1941554057014443,0.0,0,308,STXS
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C1_ROE_DYN_riseq1__v0,0.2019556297951346,0.20197473041255432,0.0,0,309,AMTX｜ELA｜ELMD｜ESOA｜HDSN｜KNTK｜KRMD｜NCMI｜RXT｜STXS
US::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C19_FCF_P_DYN_yoy__v1,0.185776988237605,0.1857589494212457,0.0,0,299,BXC｜DIN
US::PS_qb0of3__None__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.237256625006681,0.23723310879042825,0.0,0,299,AGL｜AMPY｜AMTX｜ASST｜BKKT｜BNED｜CCOI｜CPRX｜CRNC｜CTMX｜GEVO｜GME｜GRBK｜HYMC｜LEU｜LINC｜LPTH｜MITK｜NCMI｜OMER｜REI｜RLGT｜RXT｜RZLT｜SBET｜SLS｜SNEX｜STXS｜SVRA｜TRON｜TSSI｜UVE
US::PS_qb0of3__None__C14_EPS_DYN_ytdavg_gt_lyavg__v0,0.2436226570174984,0.24359845001006875,0.0,0,299,AGL｜AMPY｜AMTX｜ASST｜BKKT｜CCOI｜CHCI｜CPRX｜CRNC｜CTMX｜DCH｜ESOA｜GEVO｜GME｜GRBK｜HDSN｜HYMC｜LEU｜LINC｜LPTH｜NCMI｜OMER｜REI｜RILY｜RLGT｜RXT｜RZLT｜SBET｜SLS｜SNEX｜STXS｜SVRA｜TRON｜TSSI｜UVE
US::PS_qb0of3__None__C8_EPS_DYN_riseq1__v1,0.2035665382139901,0.20358580369020296,0.0,0,309,ASYS｜CRNC｜CTMX｜MITK｜RILY｜TSSI
US::PS_qb0of3__None__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.2187708982867584,0.218749371367029,0.0,0,299,BKKT｜BXC｜CHCI｜CRNC｜DIN｜HIG｜REI｜TSSI
US::PS_qb0of3__None__C8_EPS_DYN_riseq1__v0,0.2307459896983734,0.2307680645823218,0.0,0,309,AGM｜AMPY｜AREC｜ASST｜ASYS｜CCOI｜CPRX｜CRNC｜CTMX｜DCH｜DUOT｜ELMD｜ESOA｜GME｜HDSN｜MITK｜NCMI｜OMER｜ORGO｜RDNW｜RILY｜SBET｜SLS｜SNEX｜SVRA｜TRON｜TSSI｜WLDN
US::PS_qb0of3__None__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.2232323757886762,0.22321037103503794,0.0,0,299,BKKT｜BNED｜LINC｜REI
US::PS_qb0of3__None__C7_ROE_DYN_ytdavg_gt_lyavg__v0,0.2275998392626814,0.2275773653371964,0.0,0,299,BKKT｜BNED｜CPRX｜DUOT｜ESOA｜GME｜KNTK｜LINC｜LPTH｜REI｜REPX｜RLGT｜SLS｜SNEX｜SVRA｜TRON｜UVE
US::PS_qb0of3__None__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,0.2064797144668468,0.20645949640240935,0.0,0,299,BKKT｜BNED｜LINC｜REI｜RILY
US::PS_qb0of3__None__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,0.2218084284421224,0.22178657635440824,0.0,0,299,BKKT｜BNED｜CPRX｜DCH｜DUOT｜GME｜KNTK｜LINC｜LPTH｜REI｜REPX｜RILY｜RLGT｜SLS｜SNEX｜SVRA｜TRON｜UVE
US::PS_qb0of3__None__C5_ROE_DYN_yoy__v1,0.230061846044709,0.23007053381983256,0.0,0,301,BNED｜REI｜RILY
US::PS_qb0of3__None__C5_ROE_DYN_yoy__v0,0.2350364014383816,0.23504529437131438,0.0,0,301,AMTX｜BNED｜CCOI｜CPRX｜DCH｜ELA｜GME｜GRBK｜HYMC｜LPTH｜ORGO｜REI｜RILY｜RLGT｜RZLT｜SNEX｜TRON
US::PS_qb0of3__None__C4_ROE_DYN_qmax8__v0,0.2094235569777334,0.20949333517305413,0.0,0,291,ORGO｜RZLT｜TRON
US::PS_qb0of3__None__C3_ROE_DYN_qmax4__v1,0.1964341036225421,0.19643118570538798,0.0,0,302,STXS
US::PS_qb0of3__None__C3_ROE_DYN_qmax4__v0,0.205866801752421,0.20588047961429812,0.0,0,305,CCOI｜CPRX｜DCTH｜ELA｜ELMD｜HYMC｜KRMD｜ORGO｜RZLT｜STXS｜TRON
US::PS_qb0of3__None__C2_ROE_DYN_riseq2__v1,0.2365254680929454,0.2365447830103924,0.0,0,307,ASYS｜BKKT｜BNED｜BXC｜CHCI｜CRNC｜REI｜STXS｜TSSI
US::PS_qb0of3__None__C2_ROE_DYN_riseq2__v0,0.236511645681942,0.23653095936649615,0.0,0,307,ASYS｜BKKT｜BNED｜BXC｜CCOI｜CHCI｜CPRX｜CRNC｜DCTH｜ELA｜ELMD｜GME｜GORO｜HDSN｜HYMC｜KRMD｜LEU｜ORGO｜REI｜RZLT｜STXS｜SVRA｜TRON｜TSSI
US::PS_qb0of3__None__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,0.2205907648540253,0.22056904319839776,0.0,0,299,AMTX｜BKKT｜BXC｜CHCI｜CPRX｜CRNC｜DCTH｜DIN｜ELMD｜ESOA｜GME｜GRBK｜HIG｜HYMC｜KNTK｜KRMD｜LAD｜LEU｜LPTH｜MVST｜NCMI｜OMER｜ORGO｜REI｜RLGT｜RXT｜RZLT｜SLS｜SNEX｜TSSI｜WLDN
US::PS_qb0of3__None__C14_EPS_DYN_ytdavg_gt_lyavg__v1,0.2135036167016353,0.2134826520420865,0.0,0,299,AGL｜BKKT｜CHCI｜CRNC｜CTMX｜LINC｜REI｜RILY｜STXS｜TSSI
US::PS_qb0of3__None__C1_ROE_DYN_riseq1__v1,0.2025016134008224,0.20252076987278644,0.0,0,309,CRNC｜MITK｜STXS
US::PS_qb0of3__None__C1_ROE_DYN_riseq1__v0,0.2215168191025993,0.2215379341392043,0.0,0,309,AMTX｜AREC｜ASST｜CCOI｜CPRX｜CRNC｜DCTH｜ELA｜ELMD｜ESOA｜GME｜HDSN｜HYMC｜KNTK｜KRMD｜MITK｜NCMI｜ORGO｜REPX｜RXT｜RZLT｜SBET｜SLS｜SNEX｜STXS｜SVRA｜TRON｜WLDN
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v1,0.2186356759274923,0.2186438950738805,0.0,0,301,BXC｜CRNC｜DIN｜HIG｜MITK｜REI｜TSSI
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,0.2312994618324906,0.2313082005846483,0.0,0,301,AMTX｜BXC｜CPRX｜CRNC｜DCTH｜DIN｜DUOT｜ELMD｜ESOA｜GORO｜GRBK｜HIG｜KNTK｜LAD｜MITK｜MVST｜NCMI｜OMER｜REI｜RXT｜SLS｜SNEX｜TRON｜TSSI｜UVE｜WLDN
US::PS_qb0of3__None__C18_FCF_P_DYN_qmax8__v1,0.2309965497032486,0.23100017260288785,0.0,0,290,REI
US::PS_qb0of3__None__C18_FCF_P_DYN_qmax8__v0,0.2546034664955368,0.25460749636260327,0.0,0,290,DCTH｜ESOA｜GRBK｜KNTK｜MVST｜NCMI｜REI｜RXT｜SLS｜WLDN
US::PS_qb0of3__None__C17_FCF_P_DYN_qmax4__v1,0.2114303954050327,0.21142723571351518,0.0,0,302,REI｜TSSI
